ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
3,Peru,"DEN 1,2",2021,Out,22,0.303315981,0.086,19998,21,22,73.13,33359,74,24397
3,Peru,"DEN 1,2",2021,Out,41,0.281250870,0.081,29515,29,41,107.65,33359,101,35911
3,Peru,"DEN 1,2",2021,Out,10,0.302625723,0.071,9415,8,10,33.68,33359,34,11235
3,Peru,"DEN 1,2",2021,Out,29,0.289746387,0.078,24274,23,29,87.94,33359,85,29336
3,Peru,"DEN 1,2",2021,Out,48,0.289399325,0.075,35541,33,48,131.55,33359,127,43884
3,Peru,"DEN 1,2",2021,Out,17,0.309933364,0.077,15947,15,17,58.03,33359,60,19359
3,Peru,"DEN 1,2",2021,Out,36,0.277650648,0.079,27109,26,36,98.25,33359,91,32775
3,Peru,"DEN 1,2",2021,Out,43,0.291738496,0.080,30888,30,43,113.03,33359,110,37705
3,Peru,"DEN 1,2",2021,Out,5,0.403836446,0.067,4995,4,5,17.82,33359,24,5943
3,Peru,"DEN 1,2",2021,Out,24,0.294106413,0.080,21472,21,24,78.48,33359,77,26181
3,Peru,"DEN 1,2",2021,Out,31,0.267591675,0.079,25079,24,31,90.74,33359,81,30270
3,Peru,"DEN 1,2",2021,Out,50,0.291719013,0.085,37376,40,50,140.78,33359,137,46963
3,Peru,"DEN 2,4",2018,Out,31,0.913317835,0.166,,10,31,18.50,32552,55,6022
3,Peru,"DEN 2,4",2018,Out,36,0.874367234,0.184,,12,36,20.03,32552,57,6519
3,Peru,"DEN 2,4",2018,Out,43,0.946969697,0.221,,14,43,19.46,32552,60,6336
3,Peru,"DEN 2,4",2018,Out,50,0.868240670,0.244,,16,50,20.17,32552,57,6565
3,Peru,"DEN 2,4",2018,Out,5,1.045296167,0.149,,3,5,6.17,32552,21,2009
3,Peru,"DEN 2,4",2018,Out,10,0.899165061,0.096,,3,10,9.57,32552,28,3114
3,Peru,"DEN 2,4",2018,Out,12,0.963597430,0.134,,5,12,11.48,32552,36,3736
3,Peru,"DEN 2,4",2018,Out,17,0.927835052,0.165,,8,17,14.90,32552,45,4850
3,Peru,"DEN 2,4",2018,Out,24,0.876879026,0.143,,8,24,17.17,32552,49,5588
3,Peru,"DEN 2,4",2018,Out,29,0.877340982,0.152,,9,29,18.21,32552,52,5927
3,Peru,"DEN 1,2",2021,Out,6,0.395025604,0.088,5708,6,6,20.49,33359,27,6835
3,Peru,"DEN 1,2",2021,Out,9,0.330793905,0.070,8300,7,9,29.90,33359,33,9976
3,Peru,"DEN 1,2",2021,Out,25,0.289672076,0.082,22134,22,25,80.72,33359,78,26927
3,Peru,"DEN 1,2",2021,Out,28,0.295210641,0.069,23792,20,28,86.31,33359,85,28793
3,Peru,"DEN 1,2",2021,Out,35,0.272699101,0.077,26702,25,35,96.74,33359,88,32270
3,Peru,"DEN 1,2",2021,Out,44,0.289735099,0.080,31603,31,44,115.88,33359,112,38656
3,Peru,"DEN 1,2",2021,Out,51,0.287719153,0.083,37975,40,51,144.82,33359,139,48311
3,Peru,"DEN 1,2",2021,Out,13,0.347175858,0.080,12442,12,13,44.90,33359,52,14978
3,Peru,"DEN 1,2",2021,Out,16,0.327153762,0.082,15102,15,16,54.98,33359,60,18340
3,Peru,"DEN 1,2",2021,Out,23,0.291878673,0.083,20773,21,23,76.00,33359,74,25353
3,Peru,"DEN 1,2",2021,Out,32,0.273037543,0.075,25490,23,32,92.22,33359,84,30765
3,Peru,"DEN 1,2",2021,Out,39,0.266172897,0.078,28488,27,39,103.61,33359,92,34564
3,Peru,"DEN 1,2",2021,Out,42,0.290500367,0.079,30221,29,42,110.41,33359,107,36833
3,Peru,"DEN 1,2",2021,Out,1,0.061087355,0.000,1337,0,1,4.91,33359,1,1637
3,Peru,"DEN 1,2",2021,Out,4,0.380228137,0.080,4158,4,4,14.98,33359,19,4997
3,Peru,"DEN 1,2",2021,Out,11,0.325371002,0.079,10567,10,11,37.77,33359,41,12601
3,Peru,"DEN 1,2",2021,Out,20,0.306407922,0.075,18510,17,20,67.51,33359,69,22519
3,Peru,"DEN 1,2",2021,Out,27,0.297555792,0.071,23292,20,27,84.62,33359,84,28230
3,Peru,"DEN 1,2",2021,Out,30,0.282096920,0.077,24651,23,30,89.26,33359,84,29777
3,Peru,"DEN 1,2",2021,Out,46,0.285011327,0.076,33436,31,46,123.06,33359,117,41051
3,Peru,"DEN 1,2",2021,Out,49,0.284241142,0.082,36494,37,49,136.05,33359,129,45384
3,Peru,"DEN 1,2",2021,Out,8,0.363719027,0.080,7331,7,8,26.37,33359,32,8798
3,Peru,"DEN 1,2",2021,Out,15,0.364836692,0.087,14231,15,15,51.76,33359,63,17268
3,Peru,"DEN 1,2",2021,Out,18,0.300093472,0.069,16719,14,18,60.93,33359,61,20327
3,Peru,"DEN 1,2",2021,Out,34,0.270372233,0.072,26337,23,34,95.35,33359,86,31808
3,Peru,"DEN 1,2",2021,Out,37,0.282273806,0.081,27529,27,37,99.83,33359,94,33301
3,Peru,"DEN 1,2",2021,Out,47,0.287946376,0.080,34430,34,47,127.01,33359,122,42369
3,Peru,"DEN 2,4",2018,Out,32,0.883363324,0.180,,11,32,18.78,32552,54,6113
3,Peru,"DEN 2,4",2018,Out,34,0.856164384,0.187,,12,34,19.73,32552,55,6424
3,Peru,"DEN 2,4",2018,Out,35,0.814257182,0.184,,12,35,20.00,32552,53,6509
3,Peru,"DEN 2,4",2018,Out,37,0.903614458,0.174,,11,37,19.38,32552,57,6308
3,Peru,"DEN 2,4",2018,Out,39,0.903567534,0.187,,12,39,19.72,32552,58,6419
3,Peru,"DEN 2,4",2018,Out,41,0.920293246,0.203,,13,41,19.69,32552,59,6411
3,Peru,"DEN 2,4",2018,Out,42,0.943980192,0.217,,14,42,19.85,32552,61,6462
3,Peru,"DEN 2,4",2018,Out,44,0.971482294,0.219,,14,44,19.61,32552,62,6382
3,Peru,"DEN 2,4",2018,Out,46,0.939109361,0.227,,15,46,20.28,32552,62,6602
3,Peru,"DEN 2,4",2018,Out,49,0.890764182,0.250,,16,49,19.66,32552,57,6399
3,Peru,"DEN 2,4",2018,Out,51,0.904105528,0.222,,15,51,20.73,32552,61,6747
3,Peru,"DEN 2,4",2018,Out,30,0.885991307,0.167,,10,30,18.38,32552,53,5982
3,Peru,"DEN 2,4",2018,Out,1,0,0.000,,0,1,0.40,32552,0,130
3,Peru,"DEN 2,4",2018,Out,3,1.494130203,0.213,,2,3,2.88,32552,14,937
3,Peru,"DEN 2,4",2018,Out,4,1.225806452,0.129,,2,4,4.76,32552,19,1550
3,Peru,"DEN 2,4",2018,Out,6,1.015473888,0.145,,3,6,6.35,32552,21,2068
3,Peru,"DEN 2,4",2018,Out,8,0.890092879,0.116,,3,8,7.94,32552,23,2584
3,Peru,"DEN 2,4",2018,Out,11,1.022556391,0.120,,4,11,10.21,32552,34,3325
3,Peru,"DEN 2,4",2018,Out,13,0.941955193,0.153,,6,13,12.07,32552,37,3928
3,Peru,"DEN 2,4",2018,Out,15,0.991775520,0.145,,6,15,12.70,32552,41,4134
3,Peru,"DEN 2,4",2018,Out,16,0.895856663,0.134,,6,16,13.72,32552,40,4465
3,Peru,"DEN 2,4",2018,Out,18,0.895813048,0.156,,8,18,15.77,32552,46,5135
3,Peru,"DEN 2,4",2018,Out,20,0.859331216,0.149,,8,20,16.44,32552,46,5353
3,Peru,"DEN 2,4",2018,Out,22,0.850063303,0.145,,8,22,16.99,32552,47,5529
3,Peru,"DEN 2,4",2018,Out,23,0.867208672,0.145,,8,23,17.00,32552,48,5535
3,Peru,"DEN 2,4",2018,Out,25,0.892857143,0.158,,9,25,17.55,32552,51,5712
3,Peru,"DEN 2,4",2018,Out,27,0.864993216,0.153,,9,27,18.11,32552,51,5896
3,Peru,"DEN 1,2,3,4",2019,Out,3,0.471698113,0.000,,0,3,2.61,32552,4,848
3,Peru,"DEN 1,2,3,4",2019,Out,10,0.682492582,0.148,,5,10,10.35,32552,23,3370
3,Peru,"DEN 1,2,3,4",2019,Out,15,0.808389775,0.175,,8,15,14.06,32552,37,4577
3,Peru,"DEN 1,2,3,4",2019,Out,17,0.870303545,0.191,,9,17,14.47,32552,41,4711
3,Peru,"DEN 1,2,3,4",2019,Out,22,0.692383778,0.214,,13,22,18.63,32552,42,6066
3,Peru,"DEN 1,2,3,4",2019,Out,24,0.608695652,0.188,,13,24,21.20,32552,42,6900
3,Peru,"DEN 1,2,3,4",2019,Out,29,0.550717213,0.179,,14,29,23.99,32552,43,7808
3,Peru,"DEN 1,2,3,4",2019,Out,34,0.565885206,0.173,,15,34,26.60,32552,49,8659
3,Peru,"DEN 1,2,3,4",2019,Out,36,0.599068116,0.166,,15,36,27.69,32552,54,9014
3,Peru,"DEN 1,2,3,4",2019,Out,41,0.555269923,0.154,,15,41,29.88,32552,54,9725
3,Peru,"DEN 1,2,3,4",2019,Out,43,0.577976070,0.162,,16,43,30.30,32552,57,9862
3,Peru,"DEN 1,2,3,4",2019,Out,48,0.812120385,0.198,,29,48,45.01,32552,119,14653
3,Peru,  ,2022,Out,3,0.282485876,0.141,2466,5,3,10.61,33359,10,3540
3,Peru,  ,2022,Out,8,0.384749913,0.140,8661,16,8,34.28,33359,44,11436
3,Peru,  ,2022,Out,10,0.369720516,0.138,11676,22,10,47.84,33359,59,15958
3,Peru,"DEN 1,2,3,4",2019,Out,2,0.437636761,0.000,,0,2,1.40,32552,2,457
3,Peru,"DEN 1,2,3,4",2019,Out,4,0.339847069,0.085,,1,4,3.62,32552,4,1177
3,Peru,"DEN 1,2,3,4",2019,Out,5,0.441361917,0.063,,1,5,4.87,32552,7,1586
3,Peru,"DEN 1,2,3,4",2019,Out,7,0.612155662,0.044,,1,7,7.03,32552,14,2287
3,Peru,"DEN 1,2,3,4",2019,Out,9,0.680051813,0.130,,4,9,9.49,32552,21,3088
3,Peru,"DEN 1,2,3,4",2019,Out,11,0.726662940,0.168,,6,11,10.99,32552,26,3578
3,Peru,"DEN 1,2,3,4",2019,Out,12,0.808344198,0.183,,7,12,11.78,32552,31,3835
3,Peru,"DEN 1,2,3,4",2019,Out,14,0.839944004,0.163,,7,14,13.17,32552,36,4286
3,Peru,"DEN 1,2,3,4",2019,Out,16,0.838222967,0.189,,9,16,14.66,32552,40,4772
3,Peru,"DEN 1,2,3,4",2019,Out,19,0.829562594,0.189,,10,19,16.29,32552,44,5304
3,Peru,"DEN 1,2,3,4",2019,Out,21,0.751109594,0.205,,12,21,18.00,32552,44,5858
3,Peru,"DEN 1,2,3,4",2019,Out,23,0.657585721,0.204,,13,23,19.62,32552,42,6387
3,Peru,"DEN 1,2,3,4",2019,Out,26,0.580140313,0.175,,13,26,22.77,32552,43,7412
3,Peru,"DEN 1,2,3,4",2019,Out,28,0.585251658,0.182,,14,28,23.62,32552,45,7689
3,Peru,"DEN 1,2,3,4",2019,Out,30,0.552001004,0.176,,14,30,24.49,32552,44,7971
3,Peru,"DEN 1,2,3,4",2019,Out,31,0.565944882,0.185,,15,31,24.97,32552,46,8128
3,Peru,"DEN 1,2,3,4",2019,Out,33,0.579950290,0.178,,15,33,25.96,32552,49,8449
3,Peru,"DEN 1,2,3,4",2019,Out,35,0.575361011,0.169,,15,35,27.23,32552,51,8864
3,Peru,"DEN 1,2,3,4",2019,Out,38,0.561143462,0.159,,15,38,29.02,32552,53,9445
3,Peru,"DEN 1,2,3,4",2019,Out,40,0.5625,0.156,,15,40,29.49,32552,54,9600
3,Peru,"DEN 1,2,3,4",2019,Out,42,0.557736005,0.155,,15,42,29.74,32552,54,9682
3,Peru,"DEN 1,2,3,4",2019,Out,45,0.622514266,0.216,,25,45,35.53,32552,72,11566
3,Peru,"DEN 1,2,3,4",2019,Out,47,0.612780858,0.204,,28,47,42.11,32552,84,13708
3,Peru,"DEN 1,2,3,4",2019,Out,49,0.863075925,0.221,,34,49,47.34,32552,133,15410
3,Peru,"DEN 1,2,3,4",2019,Out,50,0.958385876,0.221,,35,50,48.72,32552,152,15860
3,Peru,"DEN 1,2,3,4",2019,Out,52,0.950825410,0.216,,37,52,52.66,32552,163,17143
3,Peru,  ,2022,Out,2,0.326797386,0.123,1698,3,2,7.34,33359,8,2448
3,Peru,  ,2022,Out,4,0.392071444,0.131,3302,6,4,13.76,33359,18,4591
3,Peru,  ,2022,Out,5,0.417641163,0.134,4463,8,5,17.94,33359,25,5986
3,Peru,  ,2022,Out,7,0.393910359,0.160,7115,15,7,28.16,33359,37,9393
3,Peru,  ,2022,Out,9,0.373927707,0.147,10213,20,9,40.89,33359,51,13639
3,Peru,  ,2022,Out,52,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,51,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,48,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,49,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,50,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,45,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,46,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,47,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,42,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,43,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,44,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,39,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,40,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,41,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,37,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,38,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,33,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,34,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,35,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,36,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,30,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,31,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,32,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,27,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,28,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,29,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,24,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,25,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,26,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,21,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,22,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,23,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,18,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,19,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,20,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,16,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,17,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,13,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
3,Peru,  ,2022,Out,14,0.312332243,0.122,13898,25,12,61.43,33359,64,20491
