Year,EW,Date,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020,1,1/3/2020,PE,Peru,AMRO,0,0,0,0
2020,1,1/4/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/5/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/6/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/7/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/8/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/9/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/10/2020,PE,Peru,AMRO,0,0,0,0
2020,2,1/11/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/12/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/13/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/14/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/15/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/16/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/17/2020,PE,Peru,AMRO,0,0,0,0
2020,3,1/18/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/19/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/20/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/21/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/22/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/23/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/24/2020,PE,Peru,AMRO,0,0,0,0
2020,4,1/25/2020,PE,Peru,AMRO,0,0,0,0
2020,5,1/26/2020,PE,Peru,AMRO,0,0,0,0
2020,5,1/27/2020,PE,Peru,AMRO,0,0,0,0
2020,5,1/28/2020,PE,Peru,AMRO,0,0,0,0
2020,5,1/29/2020,PE,Peru,AMRO,0,0,0,0
2020,5,1/30/2020,PE,Peru,AMRO,0,0,0,0
2020,5,1/31/2020,PE,Peru,AMRO,0,0,0,0
2020,5,2/1/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/2/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/3/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/4/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/5/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/6/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/7/2020,PE,Peru,AMRO,0,0,0,0
2020,6,2/8/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/9/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/10/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/11/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/12/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/13/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/14/2020,PE,Peru,AMRO,0,0,0,0
2020,7,2/15/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/16/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/17/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/18/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/19/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/20/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/21/2020,PE,Peru,AMRO,0,0,0,0
2020,8,2/22/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/23/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/24/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/25/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/26/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/27/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/28/2020,PE,Peru,AMRO,0,0,0,0
2020,9,2/29/2020,PE,Peru,AMRO,0,0,0,0
2020,10,3/1/2020,PE,Peru,AMRO,0,0,0,0
2020,10,3/2/2020,PE,Peru,AMRO,0,0,0,0
2020,10,3/3/2020,PE,Peru,AMRO,0,0,0,0
2020,10,3/4/2020,PE,Peru,AMRO,0,0,0,0
2020,10,3/5/2020,PE,Peru,AMRO,0,0,0,0
2020,10,3/6/2020,PE,Peru,AMRO,0,0,1,1
2020,10,3/7/2020,PE,Peru,AMRO,9,9,0,1
2020,11,3/8/2020,PE,Peru,AMRO,0,9,0,1
2020,11,3/9/2020,PE,Peru,AMRO,2,11,0,1
2020,11,3/10/2020,PE,Peru,AMRO,2,13,1,2
2020,11,3/11/2020,PE,Peru,AMRO,2,15,0,2
2020,11,3/12/2020,PE,Peru,AMRO,2,17,0,2
2020,11,3/13/2020,PE,Peru,AMRO,9,26,0,2
2020,11,3/14/2020,PE,Peru,AMRO,6,32,1,3
2020,12,3/15/2020,PE,Peru,AMRO,15,47,0,3
2020,12,3/16/2020,PE,Peru,AMRO,28,75,0,3
2020,12,3/17/2020,PE,Peru,AMRO,15,90,2,5
2020,12,3/18/2020,PE,Peru,AMRO,31,121,0,5
2020,12,3/19/2020,PE,Peru,AMRO,113,234,4,9
2020,12,3/20/2020,PE,Peru,AMRO,0,234,6,15
2020,12,3/21/2020,PE,Peru,AMRO,84,318,5,20
2020,13,3/22/2020,PE,Peru,AMRO,0,318,6,26
2020,13,3/23/2020,PE,Peru,AMRO,0,318,4,30
2020,13,3/24/2020,PE,Peru,AMRO,77,395,4,34
2020,13,3/25/2020,PE,Peru,AMRO,21,416,5,39
2020,13,3/26/2020,PE,Peru,AMRO,64,480,6,45
2020,13,3/27/2020,PE,Peru,AMRO,100,580,12,57
2020,13,3/28/2020,PE,Peru,AMRO,0,580,6,63
2020,14,3/29/2020,PE,Peru,AMRO,55,635,8,71
2020,14,3/30/2020,PE,Peru,AMRO,36,671,15,86
2020,14,3/31/2020,PE,Peru,AMRO,181,852,9,95
2020,14,4/1/2020,PE,Peru,AMRO,213,1065,18,113
2020,14,4/2/2020,PE,Peru,AMRO,258,1323,25,138
2020,14,4/3/2020,PE,Peru,AMRO,0,1323,23,161
2020,14,4/4/2020,PE,Peru,AMRO,91,1414,22,183
2020,15,4/5/2020,PE,Peru,AMRO,181,1595,26,209
2020,15,4/6/2020,PE,Peru,AMRO,151,1746,49,258
2020,15,4/7/2020,PE,Peru,AMRO,535,2281,59,317
2020,15,4/8/2020,PE,Peru,AMRO,280,2561,43,360
2020,15,4/9/2020,PE,Peru,AMRO,393,2954,63,423
2020,15,4/10/2020,PE,Peru,AMRO,1388,4342,48,471
2020,15,4/11/2020,PE,Peru,AMRO,914,5256,98,569
2020,16,4/12/2020,PE,Peru,AMRO,641,5897,81,650
2020,16,4/13/2020,PE,Peru,AMRO,951,6848,103,753
2020,16,4/14/2020,PE,Peru,AMRO,671,7519,93,846
2020,16,4/15/2020,PE,Peru,AMRO,0,7519,106,952
2020,16,4/16/2020,PE,Peru,AMRO,2784,10303,109,1061
2020,16,4/17/2020,PE,Peru,AMRO,1172,11475,139,1200
2020,16,4/18/2020,PE,Peru,AMRO,2014,13489,133,1333
2020,17,4/19/2020,PE,Peru,AMRO,0,13489,157,1490
2020,17,4/20/2020,PE,Peru,AMRO,931,14420,138,1628
2020,17,4/21/2020,PE,Peru,AMRO,1208,15628,158,1786
2020,17,4/22/2020,PE,Peru,AMRO,697,16325,204,1990
2020,17,4/23/2020,PE,Peru,AMRO,1512,17837,209,2199
2020,17,4/24/2020,PE,Peru,AMRO,1413,19250,219,2418
2020,17,4/25/2020,PE,Peru,AMRO,1664,20914,246,2664
2020,18,4/26/2020,PE,Peru,AMRO,734,21648,246,2910
2020,18,4/27/2020,PE,Peru,AMRO,3683,25331,288,3198
2020,18,4/28/2020,PE,Peru,AMRO,2186,27517,290,3488
2020,18,4/29/2020,PE,Peru,AMRO,1182,28699,305,3793
2020,18,4/30/2020,PE,Peru,AMRO,2491,31190,313,4106
2020,18,5/1/2020,PE,Peru,AMRO,2741,33931,344,4450
2020,18,5/2/2020,PE,Peru,AMRO,3045,36976,332,4782
2020,19,5/3/2020,PE,Peru,AMRO,3483,40459,399,5181
2020,19,5/4/2020,PE,Peru,AMRO,2075,42534,408,5589
2020,19,5/5/2020,PE,Peru,AMRO,3394,45928,415,6004
2020,19,5/6/2020,PE,Peru,AMRO,1444,47372,438,6442
2020,19,5/7/2020,PE,Peru,AMRO,3817,51189,429,6871
2020,19,5/8/2020,PE,Peru,AMRO,3628,54817,457,7328
2020,19,5/9/2020,PE,Peru,AMRO,3709,58526,481,7809
2020,20,5/10/2020,PE,Peru,AMRO,3321,61847,454,8263
2020,20,5/11/2020,PE,Peru,AMRO,3168,65015,477,8740
2020,20,5/12/2020,PE,Peru,AMRO,2292,67307,518,9258
2020,20,5/13/2020,PE,Peru,AMRO,1515,68822,520,9778
2020,20,5/14/2020,PE,Peru,AMRO,3237,72059,516,10294
2020,20,5/15/2020,PE,Peru,AMRO,4247,76306,466,10760
2020,20,5/16/2020,PE,Peru,AMRO,4298,80604,517,11277
2020,21,5/17/2020,PE,Peru,AMRO,3891,84495,547,11824
2020,21,5/18/2020,PE,Peru,AMRO,4046,88541,509,12333
2020,21,5/19/2020,PE,Peru,AMRO,3732,92273,502,12835
2020,21,5/20/2020,PE,Peru,AMRO,2660,94933,534,13369
2020,21,5/21/2020,PE,Peru,AMRO,4550,99483,615,13984
2020,21,5/22/2020,PE,Peru,AMRO,4537,104020,528,14512
2020,21,5/23/2020,PE,Peru,AMRO,4749,108769,544,15056
2020,22,5/24/2020,PE,Peru,AMRO,2929,111698,527,15583
2020,22,5/25/2020,PE,Peru,AMRO,4056,115754,518,16101
2020,22,5/26/2020,PE,Peru,AMRO,4205,119959,543,16644
2020,22,5/27/2020,PE,Peru,AMRO,4020,123979,572,17216
2020,22,5/28/2020,PE,Peru,AMRO,5772,129751,580,17796
2020,22,5/29/2020,PE,Peru,AMRO,6154,135905,544,18340
2020,22,5/30/2020,PE,Peru,AMRO,5874,141779,589,18929
2020,23,5/31/2020,PE,Peru,AMRO,6506,148285,554,19483
2020,23,6/1/2020,PE,Peru,AMRO,7386,155671,633,20116
2020,23,6/2/2020,PE,Peru,AMRO,8805,164476,599,20715
2020,23,6/3/2020,PE,Peru,AMRO,5563,170039,569,21284
2020,23,6/4/2020,PE,Peru,AMRO,4845,174884,662,21946
2020,23,6/5/2020,PE,Peru,AMRO,4030,178914,539,22485
2020,23,6/6/2020,PE,Peru,AMRO,4284,183198,549,23034
2020,24,6/7/2020,PE,Peru,AMRO,4202,187400,617,23651
2020,24,6/8/2020,PE,Peru,AMRO,4358,191758,588,24239
2020,24,6/9/2020,PE,Peru,AMRO,4757,196515,612,24851
2020,24,6/10/2020,PE,Peru,AMRO,3181,199696,570,25421
2020,24,6/11/2020,PE,Peru,AMRO,4040,203736,619,26040
2020,24,6/12/2020,PE,Peru,AMRO,5087,208823,597,26637
2020,24,6/13/2020,PE,Peru,AMRO,5965,214788,617,27254
2020,25,6/14/2020,PE,Peru,AMRO,5961,220749,602,27856
2020,25,6/15/2020,PE,Peru,AMRO,4383,225132,564,28420
2020,25,6/16/2020,PE,Peru,AMRO,4604,229736,627,29047
2020,25,6/17/2020,PE,Peru,AMRO,3256,232992,598,29645
2020,25,6/18/2020,PE,Peru,AMRO,4164,237156,630,30275
2020,25,6/19/2020,PE,Peru,AMRO,3752,240908,614,30889
2020,25,6/20/2020,PE,Peru,AMRO,3480,244388,606,31495
2020,26,6/21/2020,PE,Peru,AMRO,3537,247925,525,32020
2020,26,6/22/2020,PE,Peru,AMRO,3413,251338,617,32637
2020,26,6/23/2020,PE,Peru,AMRO,3598,254936,588,33225
2020,26,6/24/2020,PE,Peru,AMRO,2511,257447,545,33770
2020,26,6/25/2020,PE,Peru,AMRO,3363,260810,541,34311
2020,26,6/26/2020,PE,Peru,AMRO,3879,264689,553,34864
2020,26,6/27/2020,PE,Peru,AMRO,3913,268602,530,35394
2020,27,6/28/2020,PE,Peru,AMRO,3762,272364,518,35912
2020,27,6/29/2020,PE,Peru,AMRO,3625,275989,527,36439
2020,27,6/30/2020,PE,Peru,AMRO,3430,279419,535,36974
2020,27,7/1/2020,PE,Peru,AMRO,2946,282365,538,37512
2020,27,7/2/2020,PE,Peru,AMRO,2848,285213,499,38011
2020,27,7/3/2020,PE,Peru,AMRO,3264,288477,557,38568
2020,27,7/4/2020,PE,Peru,AMRO,3527,292004,533,39101
2020,28,7/5/2020,PE,Peru,AMRO,3595,295599,536,39637
2020,28,7/6/2020,PE,Peru,AMRO,3481,299080,568,40205
2020,28,7/7/2020,PE,Peru,AMRO,3638,302718,523,40728
2020,28,7/8/2020,PE,Peru,AMRO,2985,305703,582,41310
2020,28,7/9/2020,PE,Peru,AMRO,3575,309278,560,41870
2020,28,7/10/2020,PE,Peru,AMRO,3633,312911,544,42414
2020,28,7/11/2020,PE,Peru,AMRO,3537,316448,571,42985
2020,29,7/12/2020,PE,Peru,AMRO,3198,319646,522,43507
2020,29,7/13/2020,PE,Peru,AMRO,3064,322710,578,44085
2020,29,7/14/2020,PE,Peru,AMRO,3616,326326,582,44667
2020,29,7/15/2020,PE,Peru,AMRO,3797,330123,591,45258
2020,29,7/16/2020,PE,Peru,AMRO,3744,333867,598,45856
2020,29,7/17/2020,PE,Peru,AMRO,3857,337724,597,46453
2020,29,7/18/2020,PE,Peru,AMRO,3862,341586,618,47071
2020,30,7/19/2020,PE,Peru,AMRO,3951,345537,572,47643
2020,30,7/20/2020,PE,Peru,AMRO,3963,349500,599,48242
2020,30,7/21/2020,PE,Peru,AMRO,4090,353590,600,48842
2020,30,7/22/2020,PE,Peru,AMRO,4091,357681,592,49434
2020,30,7/23/2020,PE,Peru,AMRO,4406,362087,630,50064
2020,30,7/24/2020,PE,Peru,AMRO,4463,366550,601,50665
2020,30,7/25/2020,PE,Peru,AMRO,4546,371096,618,51283
2020,31,7/26/2020,PE,Peru,AMRO,4865,375961,619,51902
2020,31,7/27/2020,PE,Peru,AMRO,3923,379884,581,52483
2020,31,7/28/2020,PE,Peru,AMRO,4913,384797,617,53100
2020,31,7/29/2020,PE,Peru,AMRO,4920,389717,623,53723
2020,31,7/30/2020,PE,Peru,AMRO,5288,395005,656,54379
2020,31,7/31/2020,PE,Peru,AMRO,5678,400683,616,54995
2020,31,8/1/2020,PE,Peru,AMRO,6809,407492,589,55584
2020,32,8/2/2020,PE,Peru,AMRO,7243,414735,604,56188
2020,32,8/3/2020,PE,Peru,AMRO,7448,422183,634,56822
2020,32,8/4/2020,PE,Peru,AMRO,6667,428850,671,57493
2020,32,8/5/2020,PE,Peru,AMRO,4250,433100,579,58072
2020,32,8/6/2020,PE,Peru,AMRO,6790,439890,663,58735
