name,Year,EW,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Phnom Penh,2021,9,2/27/2021,35,25,29.1,37,25,31.5,22.8,71.52,0,,0,,,,,14.8,157.5,1008.4,35.8,9.2,,,,,2021-02-27T06:16:39,2021-02-27T18:09:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,2/28/2021,34,25,28.8,38.3,25,31.1,22.9,72.56,0,,0,,,,,18.4,165,1010.7,43.5,9.3,,,,,2021-02-28T06:16:09,2021-02-28T18:10:03,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,3/1/2021,34,25,29.3,38.3,25,32.1,23,70.98,0,,0,,,,,16.6,170.4,1010.8,50.5,9.7,,,,,2021-03-01T06:15:39,2021-03-01T18:10:10,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,3/2/2021,34,26,29.4,39.3,26,32.8,23.2,70.24,0,,0,,,,,18.4,157.1,1010.8,46.7,10,,,,,2021-03-02T06:15:08,2021-03-02T18:10:17,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,3/3/2021,32,26,28.4,36.8,26,31.1,22.6,71.23,0,,0,,,,,18.4,174.2,1011.1,44,9.7,,,,,2021-03-03T06:14:37,2021-03-03T18:10:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,3/4/2021,35,26,29.6,37.7,26,32.1,21.6,63.17,0,,0,,,,,20.5,143.5,1011.3,37.1,9.3,,,,,2021-03-04T06:14:05,2021-03-04T18:10:30,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,3/5/2021,35,24,29.1,36.9,24,30.6,20.9,63.8,0,,0,,,,,18.4,174.5,1011,27.5,9.7,,,,,2021-03-05T06:13:32,2021-03-05T18:10:35,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,10,3/6/2021,35,24,29.2,36.9,24,30.7,20.6,62.02,0,,0,,,,,14.8,159,1011.7,28.3,10,,,,,2021-03-06T06:12:59,2021-03-06T18:10:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/7/2021,34,24.4,29.1,37.3,24.4,31.4,21.8,66.31,0,,0,,,,,22.3,166.2,1010.7,27.3,9.5,,,,,2021-03-07T06:12:26,2021-03-07T18:10:45,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/8/2021,34,25,29.5,36.5,25,31.4,21.2,63.04,0,,0,,,,,16.6,184.3,1011.4,43.3,9.5,,,,,2021-03-08T06:11:52,2021-03-08T18:10:50,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/9/2021,34,25.2,29.7,38.3,25.2,31.9,21.3,62.1,0,,0,,,,,16.6,168.9,1011.1,49.2,9.5,,,,,2021-03-09T06:11:18,2021-03-09T18:10:54,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/10/2021,35,26,30.1,36.9,26,31.6,20.1,57.28,0,,0,,,,,14.8,186.9,1010.9,32.1,9.5,,,,,2021-03-10T06:10:43,2021-03-10T18:10:58,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/11/2021,35,25.7,30.2,36.9,25.7,32.3,21.2,60.91,0,,0,,,,,20.5,185,1010.7,28.1,9.5,,,,,2021-03-11T06:10:09,2021-03-11T18:11:01,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/12/2021,35,26,29.9,35.7,26,31.5,20.4,58.73,0,,0,,,,,16.6,169,1011.1,40.9,9.5,,,,,2021-03-12T06:09:33,2021-03-12T18:11:05,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,11,3/13/2021,35,25.8,30.3,36.2,25.8,31.7,19.5,54.3,0,,0,,,,,13,183.4,1010.7,40,9.7,,,,,2021-03-13T06:08:58,2021-03-13T18:11:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/14/2021,34,26,29.7,37.3,26,31.9,21.2,61.71,0,,0,,,,,18.4,174.6,1009.3,30.8,10,,,,,2021-03-14T06:08:22,2021-03-14T18:11:10,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/15/2021,34,24.4,29.1,37.3,24.4,31,21.2,63.75,0,,0,,,,,18.4,175.3,1008.8,27.5,9.5,,,,,2021-03-15T06:07:46,2021-03-15T18:11:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/16/2021,34,25,29.2,37.3,25,31.3,21.7,64.86,0,,0,,,,,18.4,162.6,1008.3,26.8,9.6,,,,,2021-03-16T06:07:09,2021-03-16T18:11:15,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/17/2021,35,25,29.2,38.5,25,31.1,21.2,63.82,0,,0,,,,38.9,20.5,160,1008.3,31,10,,,,,2021-03-17T06:06:33,2021-03-17T18:11:17,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/18/2021,34,25,29.3,37.3,25,31.4,21.4,63.95,0,,0,,,,,14.8,155.5,1008,29.1,9.9,,,,,2021-03-18T06:05:56,2021-03-18T18:11:19,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/19/2021,36,25.3,30.4,40.8,25.3,33.1,22,62.82,0,,0,,,,,14.8,158.1,1007.1,27.4,9.8,,,,,2021-03-19T06:05:19,2021-03-19T18:11:21,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,12,3/20/2021,35,27,30.3,40.6,29.6,34.6,23.3,67.58,0,,0,,,,,16.6,163.3,1006.1,42,9.4,,,,,2021-03-20T06:04:42,2021-03-20T18:11:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/21/2021,35,26.8,30.9,41.9,29.8,35.9,23.8,67.5,0,,0,,,,,18.4,147.5,1006.5,50,9.6,,,,,2021-03-21T06:04:05,2021-03-21T18:11:25,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/22/2021,36,26,30.9,37.4,26,33,20.9,58.47,0,,0,,,,,22.3,85.9,1009.3,50.8,9.3,,,,,2021-03-22T06:03:28,2021-03-22T18:11:26,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/23/2021,36,27,31.5,36.9,28.5,33,19,48.98,0,,0,,,,,27.7,88.6,1009.5,34,9.5,,,,,2021-03-23T06:02:50,2021-03-23T18:11:27,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/24/2021,36,26.8,31.1,38.1,28.2,33.6,20.6,55,0,,0,,,,,16.6,104.1,1008.1,39.3,9.5,,,,,2021-03-24T06:02:13,2021-03-24T18:11:29,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/25/2021,35,28,30.7,39.5,31.2,34.7,22.7,63.61,0,,0,,,,,20.5,174.2,1008.1,50.7,9.7,,,,,2021-03-25T06:01:35,2021-03-25T18:11:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/26/2021,35,27,30.6,38.5,29.6,34.2,22.4,62.65,0,,0,,,,,18.4,164,1007.9,50,9.9,,,,,2021-03-26T06:00:58,2021-03-26T18:11:31,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,13,3/27/2021,36,26,30.7,40.8,26,34.6,22.7,63.54,0,,0,,,,,16.6,174.3,1007,44.6,9.5,,,,,2021-03-27T06:00:20,2021-03-27T18:11:32,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,3/28/2021,36,26,31.1,41.9,26,34.9,22.7,63.02,0,,0,,,,,18.4,163.6,1006.7,35.5,9.4,,,,,2021-03-28T05:59:43,2021-03-28T18:11:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,3/29/2021,36,26,30.8,40.8,26,35.2,23.4,66.74,0,,0,,,,,18.4,167.7,1005.9,43.8,9.7,,,,,2021-03-29T05:59:06,2021-03-29T18:11:35,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,3/30/2021,37,26,31.1,42,26,35.5,23.4,66.49,0,,0,,,,,24.1,177.7,1004.4,41.4,9.9,,,,,2021-03-30T05:58:28,2021-03-30T18:11:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,3/31/2021,39,27,31.9,41.8,30.1,35.3,21.9,59.15,0,,0,,,,,24.1,185.9,1003.4,45,9.5,,,,,2021-03-31T05:57:51,2021-03-31T18:11:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,4/1/2021,38,27,31.7,41,30.1,35.4,22.2,60.8,0,,0,,,,,18.4,176,1004,38.7,9.4,,,,,2021-04-01T05:57:14,2021-04-01T18:11:39,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,4/2/2021,38,27,32.2,42.3,30.1,37.1,23.2,61.42,0,,0,,,,,20.5,167.4,1004.7,40.8,9.5,,,,,2021-04-02T05:56:38,2021-04-02T18:11:40,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,14,4/3/2021,34,24,29.6,40.6,24,33.9,23.7,71.38,0,,0,,,,,24.1,165,1006.1,52.6,9.4,,,,,2021-04-03T05:56:01,2021-04-03T18:11:42,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/4/2021,35,27,30.8,39.5,30.1,35.4,23.6,67.03,0,,0,,,,,20.5,154,1007.4,50.7,9.7,,,,,2021-04-04T05:55:24,2021-04-04T18:11:43,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/5/2021,36,27,30.3,41.9,29.6,34.9,23.7,69.49,0,,0,,,,,18.4,125.4,1008.5,44.3,9.7,,,,,2021-04-05T05:54:48,2021-04-05T18:11:45,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/6/2021,34,26,29.9,38.3,26,33.5,22.8,66.74,0,,0,,,,,16.6,171.4,1009.3,43.2,9.5,,,,,2021-04-06T05:54:12,2021-04-06T18:11:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/7/2021,35,27,30.6,38.5,29.2,34,22.2,62.18,0,,0,,,,,16.6,180.5,1009.5,36.1,9.5,,,,,2021-04-07T05:53:36,2021-04-07T18:11:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/8/2021,35,27,30.8,38.5,29.6,34.5,22.5,62.26,0,,0,,,,,14.8,169.6,1008.2,46.3,9.5,,,,,2021-04-08T05:53:01,2021-04-08T18:11:51,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/9/2021,34,24,28.6,38.3,24,32.1,23.3,74.27,0,,0,,,,,18.4,179.4,1008.4,50.5,9.2,,,,,2021-04-09T05:52:26,2021-04-09T18:11:54,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,15,4/10/2021,34,25.6,29.5,39.7,25.6,33.4,23.9,74.04,0,,0,,,,,16.6,135.3,1009.7,51.8,9.5,,,,,2021-04-10T05:51:51,2021-04-10T18:11:56,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/11/2021,35,25.8,29.6,39.5,25.8,32.8,23.6,72.15,0,,0,,,,,16.6,103.6,1010.8,43.3,9.4,,,,,2021-04-11T05:51:16,2021-04-11T18:11:59,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/12/2021,34,27,29.7,39.3,30,34.1,23.5,69.81,0,,0,,,,,14.8,156.8,1010.7,48.9,9.5,,,,,2021-04-12T05:50:42,2021-04-12T18:12:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/13/2021,35,27,30.7,40.6,30.1,35.1,23.4,66.55,0,,0,,,,,14.8,149.5,1009.9,50,9.5,,,,,2021-04-13T05:50:09,2021-04-13T18:12:05,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/14/2021,33,26,28.9,36.1,26,32.1,23,71.82,0,,0,,,,,18.4,176.7,1009.6,48.3,9,,,,,2021-04-14T05:49:35,2021-04-14T18:12:09,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/15/2021,36,27,31.1,40.8,30.1,35.8,23.5,65.43,0,,0,,,,,13,157,1008,46.2,9.5,,,,,2021-04-15T05:49:02,2021-04-15T18:12:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/16/2021,35,27,30,41.9,30.1,34.9,23.9,70.63,0,,0,,,,33.5,18.4,167,1007.9,45.5,9.4,,,,,2021-04-16T05:48:30,2021-04-16T18:12:17,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,16,4/17/2021,35,26,29.3,40.6,26,33.1,23.7,73.77,0,,0,,,,,18.4,166.2,1009.6,50,9.5,,,,,2021-04-17T05:47:58,2021-04-17T18:12:21,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/18/2021,35,25,28.9,41.9,25,32.1,23.6,74.63,0,,0,,,,,29.5,193.8,1009.2,47.1,9.5,,,,,2021-04-18T05:47:26,2021-04-18T18:12:25,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/19/2021,32,25,27.6,37.9,25,30.4,24.5,84.08,0,,0,,,,,16.6,158,1008.2,65.2,9.1,,,,,2021-04-19T05:46:55,2021-04-19T18:12:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/20/2021,36,26,30.1,40.8,26,33.9,24,72.82,0,,0,,,,,22.3,151.3,1007.6,57.8,9.5,,,,,2021-04-20T05:46:25,2021-04-20T18:12:35,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/21/2021,36,27,31.1,41.9,30.6,36.4,24.2,68.75,0,,0,,,,,18.4,198.2,1007.3,43.3,9.8,,,,,2021-04-21T05:45:55,2021-04-21T18:12:41,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/22/2021,37,25,29.7,41,25,33.7,24.3,75.79,0,,0,,,,,18.4,174.3,1007.1,50,9,,,,,2021-04-22T05:45:25,2021-04-22T18:12:47,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/23/2021,33,25,28.2,42.1,25,31.3,24.8,83.09,0,,0,,,,,20.5,182.8,1006.7,55.3,9.3,,,,,2021-04-23T05:44:56,2021-04-23T18:12:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,17,4/24/2021,36,25,28.7,40.8,25,31.6,23.6,76,0,,0,,,,,37.1,175.7,1006.7,50,9.6,,,,,2021-04-24T05:44:28,2021-04-24T18:12:59,0.45,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2021,18,4/25/2021,35,26,28.9,40.6,26,32.2,23.9,76.1,0,,0,,,,,18.4,198,1007.5,37.5,9.5,,,,,2021-04-25T05:44:01,2021-04-25T18:13:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,18,4/26/2021,37,26,30.2,42,26,34.4,23.9,71.46,0,,0,,,,,27.7,186.1,1007,50,9.5,,,,,2021-04-26T05:43:33,2021-04-26T18:13:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,18,4/27/2021,32,27,29.2,39.2,30.1,34,24.3,75.61,0,,0,,,,,16.6,123.1,1008.8,51.7,9.4,,,,,2021-04-27T05:43:07,2021-04-27T18:13:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,18,4/28/2021,35,26,29.4,40.6,26,33.2,23.7,72.67,0,,0,,,,,20.5,138.3,1009.8,50,9.5,,,,,2021-04-28T05:42:41,2021-04-28T18:13:28,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,18,4/29/2021,35,27,30.1,40.6,29.6,34.4,23.4,68.38,0,,0,,,,,12.2,165.7,1009.4,49,9.5,,,,,2021-04-29T05:42:16,2021-04-29T18:13:36,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,18,4/30/2021,35,27,29.9,39.5,29.2,34.2,23.4,69.4,0,,0,,,,,14.8,191.1,1009.1,50,9.7,,,,,2021-04-30T05:41:52,2021-04-30T18:13:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,18,5/1/2021,36,27,30.6,40.8,29.6,35.5,23.7,67.94,0,,0,,,,,13,146.1,1009.4,49,9.8,,,,,2021-05-01T05:41:28,2021-05-01T18:13:54,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/2/2021,35,28,31.3,40.6,31.9,36.4,23.7,65.2,0,,0,,,,,14.8,103.8,1008.7,53.4,9.5,,,,,2021-05-02T05:41:05,2021-05-02T18:14:03,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/3/2021,36,28,31.5,43.2,32.7,37.9,24.7,68.34,0,,0,,,,,14.8,139.1,1007.1,41.4,9.7,,,,,2021-05-03T05:40:43,2021-05-03T18:14:13,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/4/2021,36,27,31.5,40.8,28,36.4,23.6,64.32,0,,0,,,,,14.8,149.3,1006.5,50,9.5,,,,,2021-05-04T05:40:21,2021-05-04T18:14:23,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/5/2021,37,25,31.5,43.3,25,36.6,23.8,65.51,0,,0,,,,70.6,25.9,144.5,1006.7,50.4,9.3,,,,,2021-05-05T05:40:00,2021-05-05T18:14:33,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/6/2021,33,25,28.3,39.2,25,30.9,24,79.28,0,,0,,,,,16.6,128,1009,55.1,9.3,,,,,2021-05-06T05:39:40,2021-05-06T18:14:44,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/7/2021,33,25,28.9,39.2,25,32.6,23.9,75.41,0,,0,,,,,14.8,153.3,1009.4,50,9.8,,,,,2021-05-07T05:39:21,2021-05-07T18:14:55,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,19,5/8/2021,35,27,31,41.9,31.2,37.4,25.1,72.46,0,,0,,,,,11.2,165.7,1007.4,50,9.5,,,,,2021-05-08T05:39:02,2021-05-08T18:15:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/9/2021,35,28,31.1,41.9,32.7,37,24.5,69.3,0,,0,,,,,14.8,172.3,1007.1,49,9.6,,,,,2021-05-09T05:38:45,2021-05-09T18:15:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/10/2021,36,27,31.1,43.2,30.1,36.6,24.2,67.73,0,,0,,,,,11.2,172.3,1006.8,43.4,9.5,,,,,2021-05-10T05:38:28,2021-05-10T18:15:30,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/11/2021,36,28,31.7,41.9,31.9,37.1,24.2,66.75,0,,0,,,,,14.8,157.9,1006.1,40.8,9.5,,,,,2021-05-11T05:38:12,2021-05-11T18:15:43,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/12/2021,36,28,31.2,43.2,32.7,37.5,24.7,69.02,0,,0,,,,,11.2,184,1005.6,48.1,9.5,,,,,2021-05-12T05:37:56,2021-05-12T18:15:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/13/2021,36,28,31.4,43.2,32.7,37.9,24.9,69.63,0,,0,,,,,18.4,167.5,1005.1,50.2,9.6,,,,,2021-05-13T05:37:42,2021-05-13T18:16:09,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/14/2021,35,28,31.2,43.3,33.5,37.6,24.9,70.13,0,,0,,,,,14.8,156.4,1005.3,48.3,9.5,,,,,2021-05-14T05:37:28,2021-05-14T18:16:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,20,5/15/2021,36,26,30,41.9,26,34.9,24.6,74.81,0,,0,,,,55.4,31.7,144,1006.2,44,9.2,,,,,2021-05-15T05:37:15,2021-05-15T18:16:36,0.06,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2021,21,5/16/2021,36,26,30.6,43.2,26,35.3,24.6,72.39,0,,0,,,,,13,163.6,1006.2,47,9.5,,,,,2021-05-16T05:37:03,2021-05-16T18:16:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,21,5/17/2021,35,26,30.6,43.3,26,36.8,25,73.15,0,,0,,,,,31.7,175.6,1006.4,49,9.6,,,,,2021-05-17T05:36:51,2021-05-17T18:17:04,0.14,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2021,21,5/18/2021,33,25,28.4,40.6,25,32.4,24.8,81.85,0,,0,,,,,22.3,151.8,1007.1,49.2,9.3,,,,,2021-05-18T05:36:41,2021-05-18T18:17:19,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,21,5/19/2021,35,27,30,43.5,30.6,35.6,25.1,76.62,0,,0,,,,,22.3,151.8,1006.3,50.5,9.5,,,,,2021-05-19T05:36:31,2021-05-19T18:17:34,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,21,5/20/2021,34,27,29.7,42.3,31.2,35.9,25.6,79.77,0,,0,,,,,20.5,120,1006.5,50.5,9.3,,,,,2021-05-20T05:36:23,2021-05-20T18:17:49,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,21,5/21/2021,36,28,31.5,41.9,32.7,37,24.1,66.6,0,,0,,,,,22.3,231.1,1006,43.3,9.5,,,,,2021-05-21T05:36:15,2021-05-21T18:18:05,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,21,5/22/2021,34,27.2,30,38.3,30.5,34.6,23.7,69.56,0,,0,,,,,29.5,223.7,1005.4,52.5,9.5,,,,,2021-05-22T05:36:07,2021-05-22T18:18:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,22,5/23/2021,34,28,30.6,40.6,31.9,36.3,24.3,69.88,0,,0,,,,,20.5,226.7,1005,50.5,9.4,,,,,2021-05-23T05:36:01,2021-05-23T18:18:36,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,22,5/24/2021,29,23,26.5,35.6,23,29.5,24.2,87.33,0,,0,,,,51.8,31.7,178.8,1006.8,63.7,8.6,,,,,2021-05-24T05:35:56,2021-05-24T18:18:52,0.47,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2021,22,5/25/2021,29,25,26.9,32.7,25,29.6,24.3,86.28,0,,0,,,,,20.5,177.7,1006.6,71.5,9.5,,,,,2021-05-25T05:35:51,2021-05-25T18:19:08,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,22,5/26/2021,32,26,28.1,37.9,26,31,23.9,78.96,0,,0,,,,,13,203.7,1006.2,61.3,9.5,,,,,2021-05-26T05:35:47,2021-05-26T18:19:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2021,22,5/27/2021,33,26,28.3,40.6,26,32.5,24.9,82.42,0,,0,,,,,33.5,182.6,1006.5,50.8,9.3,,,,,2021-05-27T05:35:44,2021-05-27T18:19:41,0.51,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
