name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lima, Peru",8/11/2020,17.1,14.8,15.8,17.1,14.8,15.8,11.9,77.94,0,,0,,,,,20.2,202.2,1014,96.9,9.7,,,,,2020-08-11T06:22:51,2020-08-11T18:03:43,0.74,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/12/2020,19.1,15,16.3,19.1,15,16.3,12.3,77.69,0,,0,,,,,24.1,163.3,1015.7,67.8,9,,,,,2020-08-12T06:22:25,2020-08-12T18:03:49,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/13/2020,18.1,14.6,16,18.1,14.6,16,12.5,79.83,0,,0,,,,,20.1,176,1014.3,90.4,9.8,,,,,2020-08-13T06:21:57,2020-08-13T18:03:55,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/14/2020,18.1,14.8,15.9,18.1,14.8,15.9,12.4,79.8,0,,0,,,,,14.6,217.3,1015.3,95.3,9.1,,,,,2020-08-14T06:21:29,2020-08-14T18:04:00,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/15/2020,17.1,14.8,15.9,17.1,14.8,15.9,12.6,80.98,0,,0,,,,,18.3,233.1,1015.4,95.8,9.1,,,,,2020-08-15T06:21:00,2020-08-15T18:04:05,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/16/2020,18.1,14.6,16,18.1,14.6,16,12.7,81.18,0,,0,,,,,20.1,215.6,1017.4,93.6,9.2,,,,,2020-08-16T06:20:31,2020-08-16T18:04:09,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/17/2020,18.1,14.9,16.1,18.1,14.9,16.1,12.6,80.06,0,,0,,,,,21.9,195.2,1017.9,96.5,10,,,,,2020-08-17T06:20:01,2020-08-17T18:04:13,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/18/2020,17.1,14.9,15.9,17.1,14.9,15.9,12.9,82.5,0,,0,,,,,23.7,179.4,1018.8,98.1,10,,,,,2020-08-18T06:19:30,2020-08-18T18:04:17,1,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/19/2020,17.1,14.7,15.8,17.1,14.7,15.9,12.5,80.52,0,,0,,,,,20.5,197.3,1019,99.2,9.9,,,,,2020-08-19T06:18:59,2020-08-19T18:04:20,0,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/20/2020,18.1,15.1,16.1,18.1,15.1,16.2,12.4,78.62,0,,0,,,,,22.3,223.8,1015.7,95.4,9.7,,,,,2020-08-20T06:18:27,2020-08-20T18:04:23,0.01,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
"Lima, Peru",8/21/2020,17.6,15.1,15.8,17.6,15.1,15.9,12.4,80.22,0,,0,,,,,16.6,255.5,1015.1,99.6,8.9,,,,,2020-08-21T06:17:54,2020-08-21T18:04:26,0.04,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
"Lima, Peru",8/22/2020,18.1,15.1,16.1,18.1,15.1,16.2,12.7,80.55,0,,0,,,,,20.5,176.5,1014.5,100,9.2,,,,,2020-08-22T06:17:21,2020-08-22T18:04:29,0.08,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
"Lima, Peru",8/23/2020,19.1,15.1,16.6,19.1,15.1,16.7,12.7,78.07,0,,0,,,,,24.1,184,1015.5,97.1,9.2,,,,,2020-08-23T06:16:47,2020-08-23T18:04:31,0.13,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
"Lima, Peru",8/24/2020,20.6,15.6,17.2,20.6,15.6,17.3,12.9,76.23,0,,0,,,,,27.7,168.2,1015,82.9,10,,,,,2020-08-24T06:16:13,2020-08-24T18:04:33,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
"Lima, Peru",8/25/2020,19.1,15.6,17,19.1,15.6,17,13.6,80.49,0,,0,,,,,22.3,167.1,1016,100,9.9,,,,,2020-08-25T06:15:38,2020-08-25T18:04:34,0.24,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
"Lima, Peru",8/26/2020,18.1,15.7,16.6,18.1,15.7,16.6,13.7,83.3,0,,0,,,,,22.3,192.4,1015,99.1,9.1,,,,,2020-08-26T06:15:03,2020-08-26T18:04:35,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/27/2020,17.7,15,16.1,17.7,15,16.1,13.4,84.01,0,,0,,,,,12.9,221.9,1017.9,98.1,9,,,,,2020-08-27T06:14:27,2020-08-27T18:04:36,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/28/2020,18.1,15,16.1,18.1,15,16.1,13.2,83.02,0,,0,,,,,22,220.4,1018.9,98.1,9,,,,,2020-08-28T06:13:51,2020-08-28T18:04:37,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/29/2020,18.1,14.6,15.9,18.1,14.6,15.9,13.3,84.9,0,,0,,,,,20.1,224.6,1017.2,98.1,8.5,,,,,2020-08-29T06:13:15,2020-08-29T18:04:37,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/30/2020,18.1,14.6,15.9,18.1,14.6,15.9,13.5,85.9,0,,0,,,,,18,190.3,1018,94.1,8.7,,,,,2020-08-30T06:12:38,2020-08-30T18:04:38,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",8/31/2020,18.1,14.8,16.2,18.1,14.8,16.2,13.1,81.79,0,,0,,,,,27.3,172.8,1017.7,98.1,9.3,,,,,2020-08-31T06:12:00,2020-08-31T18:04:38,0.49,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/1/2020,17.1,14.9,15.7,17.1,14.9,15.7,12.8,82.7,0,,0,,,,,25.6,164.5,1016.1,98.1,9,,,,,2020-09-01T06:11:22,2020-09-01T18:04:37,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/2/2020,17.4,14,15.5,17.4,14,15.5,12.7,83.46,0,,0,,,,,22,213.5,1015.5,97.7,8.2,,,,,2020-09-02T06:10:44,2020-09-02T18:04:37,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/3/2020,17.1,14.6,15.6,17.1,14.6,15.6,12.3,80.68,0,,0,,,,,20.3,157.5,1014.7,98.1,8.8,,,,,2020-09-03T06:10:05,2020-09-03T18:04:36,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/4/2020,18.1,14.6,15.8,18.1,14.6,15.8,11.8,77.52,0,,0,,,,,14.6,201.3,1015.6,73.2,9.9,,,,,2020-09-04T06:09:26,2020-09-04T18:04:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/5/2020,18.4,13.2,15.7,18.4,13.2,15.7,12.2,79.48,0,,0,,,,,18.1,187.7,1016.6,86.7,8.8,,,,,2020-09-05T06:08:47,2020-09-05T18:04:35,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/6/2020,19.1,14.8,15.8,19.1,14.8,15.8,12.2,79.2,0,,0,,,,,18,222.9,1016.6,92.8,8.6,,,,,2020-09-06T06:08:08,2020-09-06T18:04:34,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/7/2020,18.1,14,15.7,18.1,14,15.7,12.3,80.32,0,,0,,,,,16.4,237.7,1015.9,79.3,7.9,,,,,2020-09-07T06:07:28,2020-09-07T18:04:32,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/8/2020,19,14.6,16.1,19,14.6,16,12.5,79.74,0.3,,8.33,,,,,25.5,182.8,1016.9,74.4,9.4,,,,,2020-09-08T06:06:48,2020-09-08T18:04:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/9/2020,18.1,14,15.8,18.1,14,15.9,12.7,82.01,0,,0,,,,,27.2,173.2,1017.4,73.6,9.3,,,,,2020-09-09T06:06:08,2020-09-09T18:04:30,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/10/2020,18.1,14,15.6,18.1,14,15.6,12.3,80.68,0,,0,,,,,16.3,200.7,1016.5,92,9.4,,,,,2020-09-10T06:05:27,2020-09-10T18:04:28,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/11/2020,19.1,14,15.9,19.1,14,15.9,12.1,78.63,0,,0,,,,,14.6,216.5,1014.8,90,9.9,,,,,2020-09-11T06:04:47,2020-09-11T18:04:27,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/12/2020,18.1,14.5,15.9,18.1,14.5,15.9,12.7,81.38,0,,0,,,,,16.6,204,1014.3,92.3,9,,,,,2020-09-12T06:04:06,2020-09-12T18:04:25,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/13/2020,18.1,14.9,16,18.1,14.9,16,13.1,83.08,0,,0,,,,,18.4,187.1,1013.8,100,8.8,,,,,2020-09-13T06:03:25,2020-09-13T18:04:23,0.9,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
"Lima, Peru",9/14/2020,18.1,15,16,18.1,15,16,13.1,82.99,0,,0,,,,,16.4,203.2,1016.8,98.5,8.8,,,,,2020-09-14T06:02:44,2020-09-14T18:04:22,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/15/2020,18.2,15,16.1,18.2,15,16.1,13.2,83.33,0,,0,,,,,22,183.2,1017.8,97.3,8.8,,,,,2020-09-15T06:02:03,2020-09-15T18:04:20,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/16/2020,18.1,14.8,16.1,18.1,14.8,16.1,13.3,83.58,0,,0,,,,,18.4,181,1017.6,96.9,9,,,,,2020-09-16T06:01:22,2020-09-16T18:04:18,1,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/17/2020,19.1,14.8,16.3,19.1,14.8,16.3,13,81.23,0,,0,,,,,16.4,201,1015.5,95.3,9.1,,,,,2020-09-17T06:00:41,2020-09-17T18:04:17,0,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/18/2020,19.7,15,16.6,19.7,15,16.7,13,79.34,0,,0,,,,,22,185.8,1015.3,79.7,9,,,,,2020-09-18T06:00:00,2020-09-18T18:04:15,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/19/2020,19.1,15,16.5,19.1,15,16.5,13.3,81.94,0,,0,,,,,20.2,178.4,1015.2,94.5,8.8,,,,,2020-09-19T05:59:18,2020-09-19T18:04:14,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/20/2020,20.1,15,16.7,20.1,15,16.7,13.3,80.57,0,,0,,,,,23.7,169.9,1013.9,92,9.5,,,,,2020-09-20T05:58:37,2020-09-20T18:04:12,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/21/2020,19.1,15.6,16.9,19.1,15.6,16.9,13.1,78.3,0,,0,,,,,21.9,176.3,1014,93.6,9.2,,,,,2020-09-21T05:57:56,2020-09-21T18:04:11,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/22/2020,20.1,15,17.1,20.1,15,17.1,13.1,77.78,0,,0,,,,,16.7,188.3,1014.2,77.7,9.5,,,,,2020-09-22T05:57:15,2020-09-22T18:04:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",9/23/2020,20,15.8,17,20,15.8,17,13.2,78.49,0.2,,4.17,,,,,23.8,178.8,1015.1,86.3,9.5,343.3,11.1,6,,2020-09-23T05:56:34,2020-09-23T18:04:09,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",9/24/2020,20.1,15.8,17.3,20.1,15.8,17.3,13.1,77.23,0,,0,,,,,27.3,165.8,1016,63.4,10,399.1,18.7,9,,2020-09-24T05:55:53,2020-09-24T18:04:08,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",9/25/2020,20.1,16,17.2,20.1,16,17.2,13.4,78.39,0,,0,,,,,27.5,166.4,1016.8,87.1,10,223.8,10.5,5,,2020-09-25T05:55:12,2020-09-25T18:04:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",9/26/2020,19,15,16.5,19,15,16.5,13.3,81.34,0.3,,4.17,,,,,20.2,182.5,1016.9,69.1,9.8,231.6,10.8,5,,2020-09-26T05:54:32,2020-09-26T18:04:07,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",9/27/2020,20.1,14,16.5,20.1,14,16.5,13.4,82.73,0,,0,,,,,15,203.8,1013.9,63.8,9.2,381.6,17.9,9,,2020-09-27T05:53:51,2020-09-27T18:04:06,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",9/28/2020,19.1,15,16.8,19.1,15,16.8,13.1,79.4,0,,0,,,,,22,227,1012.6,89.6,9.8,239.5,11.2,6,,2020-09-28T05:53:11,2020-09-28T18:04:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",9/29/2020,19,15.8,17,19,15.8,17,13.2,78.53,0,,0,,,,,31.2,182.2,1013.3,89.2,9.9,207.8,9.7,4,,2020-09-29T05:52:31,2020-09-29T18:04:06,0.47,Partially cloudy,Partly cloudy throughout the day.,wind,"84628099999,84600099999,F8371"
"Lima, Peru",9/30/2020,20.3,16,17.5,20.3,16,17.5,13.8,79.2,0,,0,,,,,22.3,182,1014.6,90,9.5,371.8,17.4,9,,2020-09-30T05:51:52,2020-09-30T18:04:07,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/1/2020,20.1,16.1,17.5,20.1,16.1,17.5,14.1,81.05,0,,0,,,,,31.7,171.7,1013.5,87.5,9.4,395.6,18.5,9,,2020-10-01T05:51:12,2020-10-01T18:04:07,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"84628099999,F8371"
"Lima, Peru",10/2/2020,19.1,16.1,17,19.1,16.1,17.1,14.1,83.4,0,,0,,,,,24.1,192.7,1013.6,97.5,10,214.2,10,5,,2020-10-02T05:50:33,2020-10-02T18:04:08,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,F8371"
"Lima, Peru",10/3/2020,18.1,15.4,16.7,18.1,15.4,16.7,14.1,84.77,0,,0,,,,,18.4,184.2,1013.6,99.6,8,121.3,5.7,3,,2020-10-03T05:49:54,2020-10-03T18:04:09,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,F8371"
"Lima, Peru",10/4/2020,18.1,15.1,16.3,18.1,15.1,16.3,14,86.26,0,,0,,,,,16.6,215,1013.9,100,8,116.8,5.5,4,,2020-10-04T05:49:16,2020-10-04T18:04:11,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,F8371"
"Lima, Peru",10/5/2020,20.1,15.1,17.1,20.1,15.1,17.2,13.8,81.7,0,,0,,,,,18.4,290.5,1014.9,88.3,9.4,296.9,13.9,6,,2020-10-05T05:48:38,2020-10-05T18:04:13,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/6/2020,21.1,16.1,18.2,21.1,16.1,18.2,14,77.38,0,,0,,,,,20.5,210.9,1014.8,62.5,9.8,490.2,22.9,9,,2020-10-06T05:48:00,2020-10-06T18:04:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/7/2020,21.1,16.1,17.6,21.1,16.1,17.6,14.1,80.31,0,,0,,,,,20.5,187,1014.3,75.8,9.3,387.8,18.2,8,,2020-10-07T05:47:23,2020-10-07T18:04:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/8/2020,20.1,15.9,17.3,20.1,15.9,17.3,14.2,82.4,0,,0,,,,,18.4,215.2,1015.1,78.8,8,427.3,20,9,,2020-10-08T05:46:46,2020-10-08T18:04:21,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/9/2020,20.1,15.9,17.1,20.1,15.9,17.1,13.8,81.03,0,,0,,,,,18.4,213.6,1014.9,97.5,8.6,344.9,16.1,8,,2020-10-09T05:46:10,2020-10-09T18:04:24,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,F8371"
"Lima, Peru",10/10/2020,21.1,16.7,18.1,21.1,16.7,18.2,13.8,76.15,0,,0,,,,,25.9,177.4,1015,60.4,9.4,435.4,20.4,9,,2020-10-10T05:45:34,2020-10-10T18:04:28,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/11/2020,21.1,16.1,18.1,21.1,16.1,18.1,14.4,79.39,0,,0,,,,,22.3,183.3,1013.7,37.5,10,490,22.9,9,,2020-10-11T05:44:59,2020-10-11T18:04:32,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/12/2020,19.1,16.1,17.2,19.1,16.1,17.3,14.2,82.5,0,,0,,,,,22.3,173.5,1013.6,89.2,9.3,233.4,10.9,7,,2020-10-12T05:44:24,2020-10-12T18:04:37,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/13/2020,20.1,16.1,17.4,20.1,16.1,17.4,14.1,81.06,0,,0,,,,,25.9,166.3,1012.8,92.5,9.4,258.8,12.1,6,,2020-10-13T05:43:50,2020-10-13T18:04:42,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,F8371"
"Lima, Peru",10/14/2020,19.1,16.1,17.2,19.1,16.1,17.3,13.5,78.97,0,,0,,,,,22.3,178.3,1013.3,83.8,9.9,186.8,8.7,5,,2020-10-14T05:43:17,2020-10-14T18:04:48,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/15/2020,21.2,15.9,18.1,21.2,15.9,18.2,14.2,78.18,0,,0,,,,,20.5,173.8,1012.2,44.2,9.5,476.1,22.3,9,,2020-10-15T05:42:44,2020-10-15T18:04:54,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/16/2020,20.1,16.1,17.9,20.1,16.1,17.9,14.4,80.69,0,,0,,,,,27.7,178.7,1012.3,84.2,8.6,248.1,11.6,5,,2020-10-16T05:42:11,2020-10-16T18:05:01,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/17/2020,21.1,17.1,18.2,21.1,17.1,18.3,14.2,77.73,0,,0,,,,,22.3,174.8,1012.4,93.3,10,285.5,13.4,7,,2020-10-17T05:41:40,2020-10-17T18:05:08,0,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,F8371"
"Lima, Peru",10/18/2020,21.1,16.1,17.8,21.1,16.1,17.9,13.7,77.05,0,,0,,,,,24.1,185.7,1014,70,9.8,241.5,11.3,6,,2020-10-18T05:41:09,2020-10-18T18:05:16,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/19/2020,21.1,16.1,17.9,21.1,16.1,17.9,14.1,78.76,0,,0,,,,,27.7,177,1012.8,60.4,10,332.6,15.6,8,,2020-10-19T05:40:38,2020-10-19T18:05:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/20/2020,20.1,16.1,17.5,20.1,16.1,17.6,14.1,80.56,0,,0,,,,,16.6,216.8,1013.3,73.8,9.3,357.4,16.7,8,,2020-10-20T05:40:09,2020-10-20T18:05:33,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/21/2020,20.1,16.1,17.7,20.1,16.1,17.7,13.9,78.94,0,,0,,,,,29.5,173.3,1013.8,47.5,10,446.3,20.9,9,,2020-10-21T05:39:40,2020-10-21T18:05:43,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/22/2020,20.2,15.1,17.4,20.2,15.1,17.5,13.8,79.95,0,,0,,,,,25.9,176.5,1013.2,74.2,10,480.9,22.5,9,,2020-10-22T05:39:12,2020-10-22T18:05:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,F8371"
"Lima, Peru",10/23/2020,20.1,15.9,17.2,20.1,15.9,17.3,13.5,78.87,0,,0,,,,,18.1,204.6,1014.4,95.5,9.9,339.6,15.9,8,,2020-10-23T05:38:45,2020-10-23T18:06:03,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",10/24/2020,21.6,16.6,18.2,21.6,16.6,18.2,13.9,76.64,0.1,,4.17,,,,,20.7,177.6,1015.7,85.5,9.9,279.9,13.1,8,,2020-10-24T05:38:19,2020-10-24T18:06:15,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",10/25/2020,19.1,16,17.2,19.1,16,17.2,14.1,82.1,0,,0,,,,,22.3,193.3,1014.3,72,9,384.1,18,7,,2020-10-25T05:37:53,2020-10-25T18:06:27,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/26/2020,20.8,15,17.3,20.8,15,17.3,14.1,81.77,0,,0,,,,,22.4,186.2,1013.6,24.1,9.9,448.6,21,9,,2020-10-26T05:37:28,2020-10-26T18:06:39,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/27/2020,19.1,15,17.2,19.1,15,17.2,14.1,82.48,0,,0,,,,,27.6,178,1013.9,60.9,10,402.6,18.8,9,,2020-10-27T05:37:04,2020-10-27T18:06:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/28/2020,20.1,16,17.4,20.1,16,17.4,14.1,81.09,0,,0,,,,,27.6,178,1014.9,87.5,10,451.9,21.2,9,,2020-10-28T05:36:42,2020-10-28T18:07:06,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/29/2020,20.1,16,17.3,20.1,16,17.4,14,81.06,0,,0,,,,,25.6,210.8,1014.5,74,9.8,465.7,21.8,9,,2020-10-29T05:36:19,2020-10-29T18:07:20,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/30/2020,19.1,14.6,17.1,19.1,14.6,17.1,14,82.65,0,,0,,,,,20.2,192.7,1014.2,87.1,9.8,358.3,16.8,8,,2020-10-30T05:35:58,2020-10-30T18:07:35,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/31/2020,20.1,16,17.7,20.1,16,17.7,14.1,80.1,0,,0,,,,,20.3,177.8,1015.1,92,10,331.2,15.5,8,,2020-10-31T05:35:38,2020-10-31T18:07:51,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/1/2020,20.1,16,17.7,20.1,16,17.7,14.1,79.51,0,,0,,,,,20.1,186.8,1015.9,95.3,10,211.5,9.9,5,,2020-11-01T05:35:19,2020-11-01T18:08:08,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/2/2020,20.7,16.3,18,20.7,16.3,18,14.2,78.6,0,,0,,,,,21.9,214.8,1014.5,77.7,9.7,316.8,14.8,8,,2020-11-02T05:35:01,2020-11-02T18:08:25,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/3/2020,22,16,18.5,22,16,18.5,14,75.57,0,,0,,,,,20.5,184.9,1015.2,47.4,9.2,470.2,22,9,,2020-11-03T05:34:44,2020-11-03T18:08:42,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/4/2020,20.1,15.8,17.4,20.1,15.8,17.4,13.9,80.5,0,,0,,,,,24.1,188.6,1015.4,89.6,10,246.5,11.5,5,,2020-11-04T05:34:27,2020-11-04T18:09:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/5/2020,21.1,16,17.8,21.1,16,17.8,14,78.51,0,,0,,,,,22.2,189.7,1014.6,97.1,10,228.7,10.7,6,,2020-11-05T05:34:12,2020-11-05T18:09:20,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/6/2020,21.1,16.8,18.3,21.1,16.8,18.3,14,76.51,0,,0,,,,,20.6,184.3,1012.9,97.2,10,242,11.3,6,,2020-11-06T05:33:58,2020-11-06T18:09:39,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/7/2020,20.4,16,18.1,20.4,16,18.2,14.1,77.61,0,,0,,,,,25.8,174.1,1014.4,80,10,218.4,10.2,3,,2020-11-07T05:33:45,2020-11-07T18:10:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
