name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Salvador, Brazil",7/16/2020,27,22,24.7,28.7,22,24.8,20.4,77.43,0,,0,,,,40.7,18.2,135.9,1018.9,10.6,10.8,,,0,,2020-07-16T05:57:09,2020-07-16T17:23:26,0.91,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/17/2020,24.9,21.1,22.9,24.9,21.1,23,20.6,87.2,0,,0,,,,,21.7,117,1019.1,25.5,8.6,,,0,,2020-07-17T05:57:03,2020-07-17T17:23:41,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/18/2020,26.6,21.1,23.7,26.6,21.1,23.7,19.8,79.36,0,,0,,,,44.6,23.5,144.4,1019.1,6.4,10.1,,,0,,2020-07-18T05:56:57,2020-07-18T17:23:57,0.98,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/19/2020,26.1,21,23.6,26.1,21,23.6,20,80.92,0,,0,,,,57.6,11.2,127,1018,5,10.5,,,0,,2020-07-19T05:56:49,2020-07-19T17:24:12,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/20/2020,27.2,22.2,24.2,29.4,22.2,24.5,20.6,80.79,0,,0,,,,,22.1,122.3,1017.4,6.3,11.2,,,0,,2020-07-20T05:56:41,2020-07-20T17:24:27,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/21/2020,27.5,21.6,24.6,29.8,21.6,24.7,20.4,78.08,0,,0,,,,,24.1,132.4,1016.7,5.1,10,,,0,,2020-07-21T05:56:32,2020-07-21T17:24:42,0,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/22/2020,26.7,21.2,23.9,26.7,21.2,23.9,19.6,77.37,0,,0,,,,,23.7,150,1017,16.3,10.6,,,0,,2020-07-22T05:56:22,2020-07-22T17:24:57,0.02,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/23/2020,27.6,22.1,24.6,29.7,22.1,25,20.8,80.22,0,,0,,,,,16.6,115.5,1017.4,13.3,11.7,,,0,,2020-07-23T05:56:11,2020-07-23T17:25:11,0.05,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/24/2020,27.6,21.7,24.7,29.4,21.7,25,19.3,72.58,0,,0,,,,,25.9,116.7,1017.9,13,11.5,,,0,,2020-07-24T05:55:59,2020-07-24T17:25:25,0.09,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/25/2020,28,22.6,24.7,29.7,22.6,25,19,71.6,0,,0,,,,,9.4,145.8,1018.7,4,11.6,,,0,,2020-07-25T05:55:46,2020-07-25T17:25:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/26/2020,27.5,22.2,24.1,29.8,22.2,24.4,21.3,84.89,0,,0,,,,,21.8,110.3,1018.3,7.3,10.8,,,0,,2020-07-26T05:55:32,2020-07-26T17:25:52,0.19,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/27/2020,27.7,22.2,24.5,29.9,22.2,24.9,21.2,82,0,,0,,,,,27.7,87.7,1018.1,9.2,11,,,0,,2020-07-27T05:55:17,2020-07-27T17:26:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/28/2020,27.6,23.6,25,29.4,23.6,25.1,19.7,72.91,0,,0,,,,,25.4,109.5,1018.1,6.6,10.9,,,0,,2020-07-28T05:55:02,2020-07-28T17:26:18,0.31,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/29/2020,27.1,23.2,24.9,28.6,23.2,25.2,18.8,68.89,0,,0,,,,,14.8,147.8,1018.2,3.2,11.7,,,0,,2020-07-29T05:54:46,2020-07-29T17:26:31,0.36,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/30/2020,27.6,22.3,24.9,28.7,22.3,25.1,18.4,67.72,0,,0,,,,,20.3,155.1,1018.2,6.5,11.6,,,0,,2020-07-30T05:54:28,2020-07-30T17:26:43,0.41,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",7/31/2020,27.1,22.2,24.5,28.8,22.2,24.6,20.1,76.49,0,,0,,,,57.6,23.8,138.9,1019,14.7,10.4,,,0,,2020-07-31T05:54:10,2020-07-31T17:26:54,0.45,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/1/2020,27.6,22.2,25,28.9,22.2,25.3,19.5,71.7,0,,0,,,,63,21.8,149.7,1019.6,6.3,10.9,,,0,,2020-08-01T05:53:51,2020-08-01T17:27:06,0.47,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/2/2020,27.1,22.7,24.6,28.1,22.7,24.6,18.8,70.71,0,,0,,,,,44.9,168,1020.7,8.4,10.2,,,0,,2020-08-02T05:53:31,2020-08-02T17:27:17,0.49,Clear,Clear conditions throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/3/2020,25.9,21.7,23.4,25.9,21.7,23.4,19.8,80.08,0,,0,,,,51.8,25.5,161.2,1021.8,7.7,9.4,,,0,,2020-08-03T05:53:11,2020-08-03T17:27:28,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/4/2020,25,20.7,22.7,25,20.7,22.7,20.1,85.53,0,,0,,,,44.6,31.1,150.5,1022,19,7,,,0,,2020-08-04T05:52:49,2020-08-04T17:27:38,0.51,Clear,Clear conditions throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/5/2020,26.5,22.2,24,26.5,22.2,24.1,19.4,75.52,0,,0,,,,46.4,22.3,144.1,1021.1,4,10.8,,,0,,2020-08-05T05:52:27,2020-08-05T17:27:48,0.52,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/6/2020,27.5,21.2,24.3,29.1,21.2,24.5,19.8,76.13,0,,0,,,,57.6,25.2,104.8,1020.8,9.5,11.4,,,0,,2020-08-06T05:52:03,2020-08-06T17:27:57,0.54,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/7/2020,26.7,21.6,24,26.7,21.6,24.1,19.7,77.08,0,,0,,,,,31.7,124.4,1021.1,11.4,11.1,,,0,,2020-08-07T05:51:39,2020-08-07T17:28:07,0.57,Clear,Clear conditions throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/8/2020,27.1,20.8,23.7,29.1,20.8,23.9,20.1,80.55,0,,0,,,,,18.4,122.8,1020.6,3.4,10.6,,,0,,2020-08-08T05:51:15,2020-08-08T17:28:15,0.61,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/9/2020,27.5,20.7,23.9,30,20.7,24,20.6,82.31,0,,0,,,,,24.1,116.7,1019.7,14.7,10.4,,,0,,2020-08-09T05:50:49,2020-08-09T17:28:24,0.65,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/10/2020,26.7,22.1,24.3,26.7,22.1,24.3,20.1,77.94,0,,0,,,,,10.8,131.3,1017.8,4.2,11.6,,,0,,2020-08-10T05:50:23,2020-08-10T17:28:32,0.7,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/11/2020,27.1,20.7,23.8,29.1,20.7,24.1,20.5,82.13,0,,0,,,,,7.5,94.8,1016.7,1.6,11.5,,,0,,2020-08-11T05:49:55,2020-08-11T17:28:40,0.74,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/12/2020,26.7,21.6,24.1,26.7,21.6,24.1,20.6,80.87,0,,0,,,,51.8,16.6,96.6,1016.2,9.4,10.9,,,0,,2020-08-12T05:49:28,2020-08-12T17:28:47,0.79,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/13/2020,27.5,21.7,24.5,29.8,21.7,24.9,20.6,79.55,0,,0,,,,44.6,8.8,83.8,1016.3,1.9,11.1,,,0,,2020-08-13T05:48:59,2020-08-13T17:28:54,0.84,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/14/2020,27.1,21.2,24.3,28.8,21.2,24.5,20.3,78.66,0,,0,,,,,16.2,98.8,1015.9,7.2,11.6,,,0,,2020-08-14T05:48:30,2020-08-14T17:29:01,0.89,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/15/2020,27.1,21.7,24.1,29.5,21.7,24.4,21.5,85.73,0,,0,,,,,14.5,112.2,1014.6,10.4,11.1,,,0,,2020-08-15T05:48:00,2020-08-15T17:29:07,0.93,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/16/2020,27,22,24.1,29.6,22,24.3,21.7,86.58,0,,0,,,,,23.5,129.8,1015.1,5.5,11.7,,,0,,2020-08-16T05:47:29,2020-08-16T17:29:13,0.96,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/17/2020,27.6,23.1,25.1,29.7,23.1,25.6,20.5,75.83,0,,0,,,,,19.9,88.6,1015.5,5.8,11.7,,,0,,2020-08-17T05:46:57,2020-08-17T17:29:18,0.99,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/18/2020,27,21.2,24.3,29,21.2,24.4,20.7,81,0,,0,,,,,13,113.8,1015.4,8.7,11,,,0,,2020-08-18T05:46:25,2020-08-18T17:29:23,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/19/2020,28.1,21.2,24.4,30.1,21.2,24.8,20.2,77.95,0,,0,,,,,23.7,62.3,1015.7,14.2,11.3,,,0,,2020-08-19T05:45:53,2020-08-19T17:29:28,0,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/20/2020,27.1,22.1,24.8,29.3,22.1,25.1,21.1,80.54,0,,0,,,,,7.6,131.1,1015.9,4.7,11.7,,,0,,2020-08-20T05:45:19,2020-08-20T17:29:33,0.01,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/21/2020,27.6,23.2,24.9,30,23.2,25.2,20.7,77.73,0,,0,,,,,14.8,106,1015.1,5,11.7,,,0,,2020-08-21T05:44:45,2020-08-21T17:29:37,0.04,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/22/2020,27.5,23.1,24.9,29,23.1,25.2,19.6,72.63,0,,0,,,,,11.2,158,1015.6,6.3,11.7,,,0,,2020-08-22T05:44:11,2020-08-22T17:29:41,0.08,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/23/2020,26,22.7,24.1,26,22.7,24.1,21.4,84.92,0,,0,,,,,24.1,186,1017,59.1,9.8,,,0,,2020-08-23T05:43:36,2020-08-23T17:29:44,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83248099999,SBSV,86678099999"
"Salvador, Brazil",8/24/2020,24,22,23,24,22,23,20.9,88.32,0,,0,,,,48.2,25.9,187.5,1015.9,41,7,,,0,,2020-08-24T05:43:00,2020-08-24T17:29:48,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/25/2020,26,22.6,23.9,26,22.6,23.9,18.6,72.93,0,,0,,,,,35.3,180,1015.2,23.8,11.2,,,0,,2020-08-25T05:42:24,2020-08-25T17:29:51,0.24,Partially cloudy,Partly cloudy throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/26/2020,24.7,21.1,23.4,24.7,21.1,23.4,17.8,71.4,0,,0,,,,,18.4,179.4,1015.7,6.8,11.4,,,0,,2020-08-26T05:41:47,2020-08-26T17:29:53,0.29,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/27/2020,25.1,21.8,23.4,25.1,21.8,23.5,19.4,78.11,0,,0,,,,,9.5,169.7,1016.6,1.7,11,,,0,,2020-08-27T05:41:10,2020-08-27T17:29:56,0.35,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/28/2020,27.5,21.5,24.6,29.5,21.5,25,19.9,75.62,0,,0,,,,,7.1,136.5,1017.1,1.7,11.7,,,0,,2020-08-28T05:40:33,2020-08-28T17:29:58,0.39,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/29/2020,28.1,23.6,25.1,31.1,23.6,25.6,21.4,80,0,,0,,,,,6.3,124.1,1016.5,1.5,11.6,,,0,,2020-08-29T05:39:54,2020-08-29T17:30:00,0.43,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/30/2020,28.1,23.2,25.2,30.6,23.2,25.8,21.1,78.31,0,,0,,,,,22.3,88.9,1017.1,4.8,12.3,,,0,,2020-08-30T05:39:16,2020-08-30T17:30:02,0.46,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",8/31/2020,28,23.6,25,30.5,23.6,25.4,21,78.71,0,,0,,,,38.9,7.8,144.9,1018.6,1.6,12,,,0,,2020-08-31T05:38:37,2020-08-31T17:30:03,0.49,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/1/2020,27.1,21.8,24.3,29.2,21.8,24.5,21.1,82.64,0,,0,,,,40.7,9.5,134.4,1018.6,2,10.7,,,0,,2020-09-01T05:37:58,2020-09-01T17:30:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/2/2020,27.1,20.7,24.2,28.6,20.7,24.3,19.9,78.25,0,,0,,,,51.8,12.1,148.9,1017.7,2.1,9.1,,,0,,2020-09-02T05:37:18,2020-09-02T17:30:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/3/2020,27,21.3,23.8,28.5,21.3,23.9,19.9,79.73,0,,0,,,,,24.1,124.3,1017,3.7,11.5,,,0,,2020-09-03T05:36:38,2020-09-03T17:30:07,0.51,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/4/2020,26.2,21.6,23.6,26.2,21.6,23.6,20.4,82.94,0,,0,,,,,7.3,106.5,1018.6,2,10.4,,,0,,2020-09-04T05:35:57,2020-09-04T17:30:08,0.53,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/5/2020,27.5,21.8,24.3,29.5,21.8,24.5,20.3,78.6,0,,0,,,,,7.5,116.5,1018.6,1.9,10.9,,,0,,2020-09-05T05:35:17,2020-09-05T17:30:08,0.55,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/6/2020,27.2,22.1,24.7,28.9,22.1,25.1,21,80.08,0,,0,,,,,9.8,142.3,1016,1.3,12.3,,,0,,2020-09-06T05:34:36,2020-09-06T17:30:09,0.58,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
"Salvador, Brazil",9/7/2020,26.7,22.6,24.2,28.6,22.6,24.3,21.1,83.12,0,,0,,,,,8.7,119.3,1014.5,1.9,9.8,,,0,,2020-09-07T05:33:54,2020-09-07T17:30:09,0.62,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999"
